bank_rssd_id,bank_name,exercise_year,exercise_quarter,exercise_name_std,scenario_code,scenario_label,cet1_actual_ratio,cet1_end_ratio,cet1_min_ratio,tier1_actual_ratio,tier1_end_ratio,tier1_min_ratio,total_capital_actual_ratio,total_capital_end_ratio,total_capital_min_ratio,tier1_leverage_actual_ratio,tier1_leverage_end_ratio,tier1_leverage_min_ratio,supp_leverage_actual_ratio,supp_leverage_end_ratio,supp_leverage_min_ratio,rwa_actual_amount,rwa_end_amount,total_loan_losses_amount,total_loan_losses_rate,ppnr_amount,ppnr_rate,provision_amount,pretax_net_income_amount,pretax_net_income_rate,net_interest_income_amount,noninterest_income_amount,noninterest_expense_amount,other_revenue_amount,securities_losses_amount,trading_counterparty_losses_amount,other_losses_amount,aoci_actual_amount,aoci_end_amount,cet1_depletion_end,cet1_depletion_min,tier1_depletion_end,tier1_depletion_min,total_capital_depletion_end,total_capital_depletion_min,leverage_depletion_end,leverage_depletion_min,rwa_change_amount,rwa_growth_rate,total_market_operational_losses_amount,total_observed_losses_amount,ppnr_loss_absorption_ratio,provision_to_loan_loss_ratio,pretax_income_to_ppnr_ratio,loan_loss_burden_on_ppnr,observed_loss_burden_on_ppnr,aoci_change_amount
1074156,Truist Financial Corporation,2023,12/31/2023,2024 Stress Test,3,Supervisory Severely Adverse,10.1,7.9,7.9,11.6,9.5,9.5,13.7,12,12,9.3,7.5,7.5,7.9,6.4,6.4,423.7,421.2,19.9,6.4,13.5,2.5,21.3,-8.5,-1.6,30.7,17.2,34.4,0,0.6,0,0.1,0,0,2.1999999999999993,2.1999999999999993,2.0999999999999996,2.0999999999999996,1.6999999999999993,1.6999999999999993,1.8000000000000007,1.8000000000000007,-2.5,-0.0059004012272834555,0.7,20.6,0.6553398058252426,1.07035175879397,-0.6296296296296297,1.4740740740740739,1.5259259259259261,0
1119794,U.S. Bancorp,2023,12/31/2023,2024 Stress Test,3,Supervisory Severely Adverse,9.9,7.6,7.5,11.5,9.2,9.1,13.7,11.4,11.3,8.1,6.4,6.3,6.6,5.2,5.2,453.4,449.3,25.1,6.7,16.3,2.5,24.3,-8.1,-1.2,35.3,22.5,41.5,0,0,0,0,0,0,2.3000000000000007,2.4000000000000004,2.3000000000000007,2.4000000000000004,2.299999999999999,2.3999999999999986,1.6999999999999993,1.7999999999999998,-4.099999999999966,-0.009042787825319731,0,25.1,0.649402390438247,0.9681274900398407,-0.4969325153374233,1.539877300613497,1.539877300613497,0
4846998,UBS Americas Holding LLC,2023,12/31/2023,2024 Stress Test,3,Supervisory Severely Adverse,19.3,10,10,23.1,14.5,14.5,23.4,15.7,15.7,9.2,5.1,5.1,8.1,4.5,4.5,73.1,63.3,2.5,2.9,-0.4,-0.2,3.1,-3.6,-1.9,3.4,23.9,27.7,0,0,0,0.1,0,0,9.3,9.3,8.600000000000001,8.600000000000001,7.699999999999999,7.699999999999999,4.1,4.1,-9.799999999999997,-0.13406292749658,0.1,2.6,-0.15384615384615385,1.24,9,-6.25,-6.5,0
1120754,Wells Fargo & Company,2023,12/31/2023,2024 Stress Test,3,Supervisory Severely Adverse,11.4,8.1,8.1,13,9.7,9.7,15.7,12.5,12.5,8.5,6.2,6.2,7.1,5.2,5.2,1231.7,1210.4,55.7,6,24.5,1.3,57.5,-48.5,-2.5,103.8,53.3,132.6,0,0.4,14.7,0.3,-10.8,-2.9,3.3000000000000007,3.3000000000000007,3.3000000000000007,3.3000000000000007,3.1999999999999993,3.1999999999999993,2.3,2.3,-21.299999999999955,-0.017293172038645735,15.4,71.1,0.3445850914205345,1.0323159784560143,-1.9795918367346939,2.273469387755102,2.9020408163265303,7.9
NA,22 participating banks,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,13.4,12.8,11.6,14.9,14.3,13.2,16.9,16.3,15.3,7.7,7.3,6.7,6.5,6.2,5.6,10364.9,10288,471.9,6.6,469.3,2.3,472.6,-80.4,-0.4,932.1,860.4,1323.2,0,4.5,42.4,30.2,-96.7,-38.7,0.5999999999999996,1.8000000000000007,0.5999999999999996,1.700000000000001,0.5999999999999979,1.5999999999999979,0.40000000000000036,1,-76.89999999999964,-0.007419270808208438,77.1,549,0.8548269581056467,1.0014833651197288,-0.17131898572341786,1.005540166204986,1.169827402514383,58
1275216,American Express Company,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,10.5,12.7,9.4,11.2,13.3,10.1,13.2,15.4,12.1,9.8,11.6,8.7,8.3,9.8,7.4,235.8,233.9,24.5,11.8,37.4,13.8,27.2,10,3.7,30.8,115.2,108.5,0,0,0,0.2,-3.4,-3.4,-2.1999999999999993,1.0999999999999996,-2.1000000000000014,1.0999999999999996,-2.200000000000001,1.0999999999999996,-1.799999999999999,1.1000000000000014,-1.9000000000000057,-0.008057675996607318,0.2,24.7,1.51417004048583,1.110204081632653,0.26737967914438504,0.6550802139037434,0.660427807486631,0
1245415,BMO Financial Corp.,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,12.1,7.8,7.8,12.8,8.5,8.5,14.6,10.4,10.4,9.2,6,6,8,5.2,5.2,209.6,203.4,11,7.4,4.3,1.5,12,-7.7,-2.6,14.9,4.2,14.7,0,0,0,0,0,0,4.3,4.3,4.300000000000001,4.300000000000001,4.199999999999999,4.199999999999999,3.1999999999999993,3.1999999999999993,-6.199999999999989,-0.02958015267175567,0,11,0.3909090909090909,1.0909090909090908,-1.7906976744186047,2.558139534883721,2.558139534883721,0
1073757,Bank of America Corporation,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,11.9,10.7,10.2,13.2,12.1,11.5,15.1,14.1,13.8,6.9,6.3,6,5.9,5.3,5.1,1695.7,1685.3,59,5.2,49.6,1.5,61.3,-23,-0.7,133.8,82.4,166.7,0,0.4,7.4,3.6,-9.7,-4.7,1.200000000000001,1.700000000000001,1.0999999999999996,1.6999999999999993,1,1.299999999999999,0.6000000000000005,0.9000000000000004,-10.400000000000091,-0.006133160346759504,11.4,70.39999999999999,0.7045454545454547,1.0389830508474576,-0.4637096774193548,1.189516129032258,1.4193548387096773,4.999999999999999
5006575,Barclays US LLC,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,14.1,13,10.8,15.5,14.4,12.3,17.3,16.4,14.3,8.3,7.8,6.5,5.8,5.4,4.5,109.6,109.6,5.6,12.5,5.9,3.1,4.5,-0.1,-0.1,12.6,13.6,20.3,0,0,1.2,0.3,0,0,1.0999999999999996,3.299999999999999,1.0999999999999996,3.1999999999999993,0.9000000000000021,3,0.5000000000000009,1.8000000000000007,0,0,1.5,7.1,0.8309859154929579,0.8035714285714286,-0.01694915254237288,0.9491525423728813,1.2033898305084745,0
2277860,Capital One Financial Corporation,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,13.5,9.3,9.2,14.8,10.6,10.5,16.4,12.3,12.2,11.6,8.2,8.2,9.9,7.1,7,377.1,371.7,53.7,16.4,39.1,8,52.1,-13.3,-2.7,70.6,17.1,48.6,0,0.3,0,0,0,0,4.199999999999999,4.300000000000001,4.200000000000001,4.300000000000001,4.099999999999998,4.199999999999999,3.4000000000000004,3.4000000000000004,-5.400000000000034,-0.0143198090692125,0.3,54,0.7240740740740741,0.9702048417132215,-0.340153452685422,1.3734015345268542,1.381074168797954,0
1951350,Citigroup Inc.,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,13.6,12.5,10.4,15.3,14.2,12.2,18.1,17,15,7.2,6.6,5.6,5.8,5.3,4.5,1140,1123.3,52.3,7.5,48.1,2,47.4,-11.3,-0.5,123.3,53.3,128.5,0,0.5,8.4,3.1,-47.6,-41,1.0999999999999996,3.1999999999999993,1.1000000000000014,3.1000000000000014,1.1000000000000014,3.1000000000000014,0.6000000000000005,1.6000000000000005,-16.700000000000045,-0.014649122807017584,12,64.3,0.7480559875583205,0.9063097514340345,-0.23492723492723494,1.0873180873180872,1.3367983367983367,6.600000000000001
2816906,DB USA Corporation,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,23.7,12.9,12.7,29.9,19.8,19.5,29.9,20.1,19.9,9.9,6,5.9,9,5.4,5.4,43.9,39.6,0.6,4.2,-1,-0.8,0.8,-3.5,-3.1,1.4,7.7,10.1,0,0,1.5,0.2,-0.2,-0.2,10.799999999999999,11,10.099999999999998,10.399999999999999,9.799999999999997,10,3.9000000000000004,4,-4.299999999999997,-0.09794988610478354,1.7,2.3000000000000003,-0.4347826086956521,1.3333333333333335,3.5,-0.6,-2.3000000000000003,0
1039502,JPMorgan Chase & Co.,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,15.7,15.8,14.2,16.8,16.9,15.3,18.5,18.7,17.2,7.2,7.3,6.5,6.1,6.1,5.5,1757.5,1751.9,89.6,6.6,92.7,2.3,89,-14.2,-0.4,182.1,130.8,220.2,0,1.3,10.2,6.4,-7.6,11.6,-0.10000000000000142,1.5,-0.09999999999999787,1.5,-0.1999999999999993,1.3000000000000007,-0.09999999999999964,0.7000000000000002,-5.599999999999909,-0.003186344238975766,17.9,107.5,0.8623255813953489,0.9933035714285715,-0.15318230852211434,0.9665587918015102,1.1596548004314995,19.2
1037003,M&T Bank Corporation,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,11.7,9.6,9.6,13.2,11.1,11.1,14.7,12.7,12.7,10.2,8.6,8.6,NA,NA,NA,156.7,157,8.6,6.3,6.2,3,9,-2.9,-1.4,13.4,5.2,12.3,0,0,0,0.1,0,0,2.0999999999999996,2.0999999999999996,2.0999999999999996,2.0999999999999996,2,2,1.5999999999999996,1.5999999999999996,0.30000000000001137,0.0019144862795150695,0.1,8.7,0.7126436781609197,1.0465116279069768,-0.46774193548387094,1.3870967741935483,1.4032258064516128,0
2162966,Morgan Stanley,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,15.9,16.6,12.9,18,18.7,15,20.3,21,17.4,6.9,7.2,5.8,5.6,5.8,4.7,471.8,476,11.1,3.9,27,2.2,12.7,3.3,0.3,36.2,91.5,100.7,0,0.1,5.4,5.6,-6.8,-3.7,-0.7000000000000011,3,-0.6999999999999993,3,-0.6999999999999993,2.900000000000002,-0.2999999999999998,1.1000000000000005,4.199999999999989,0.008902077151335288,11.1,22.200000000000003,1.216216216216216,1.1441441441441442,0.12222222222222222,0.4111111111111111,0.8222222222222223,3.0999999999999996
1199611,Northern Trust Corporation,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,12.4,13.5,12.9,13.3,14.4,13.8,15.1,16.9,16.3,8.1,8.8,8.4,8.9,9.6,9.2,88.9,88.9,3.2,7.4,4,2.6,4,-0.1,-0.1,4.2,12.4,12.6,0,0.2,0,0,-0.8,0.3,-1.0999999999999996,-0.5,-1.0999999999999996,-0.5,-1.799999999999999,-1.200000000000001,-0.7000000000000011,-0.3000000000000007,0,0,0.2,3.4000000000000004,1.176470588235294,1.25,-0.025,0.8,0.8500000000000001,1.1
5280254,RBC US Group Holdings LLC,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,17.3,12.7,12.7,17.3,12.7,12.7,18,13.8,13.8,12,8.5,8.5,NA,NA,NA,117.4,112.3,5.3,6.5,1.9,1.1,5.7,-4.4,-2.6,6.9,13.7,18.7,0,0.6,0,0,0,0,4.600000000000001,4.600000000000001,4.600000000000001,4.600000000000001,4.199999999999999,4.199999999999999,3.5,3.5,-5.1000000000000085,-0.04344122657580927,0.6,5.8999999999999995,0.3220338983050848,1.0754716981132075,-2.3157894736842106,2.7894736842105265,3.1052631578947367,0
1111435,State Street Corporation,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,10.9,14.4,11.4,13.2,16.6,13.7,14.8,18.5,15.4,5.2,6.6,5.4,6.2,7.8,6.4,126.3,125.5,1.4,3.3,6.1,1.7,1.7,3.4,1,5.2,25.3,24.3,0,0.1,1,0,-2,-0.3,-3.5,-0.5,-3.400000000000002,-0.5,-3.6999999999999993,-0.5999999999999996,-1.3999999999999995,-0.20000000000000018,-0.7999999999999972,-0.006334125098970683,1.1,2.5,2.44,1.2142857142857144,0.5573770491803279,0.22950819672131148,0.4098360655737705,1.7
3606542,TD Group US Holdings LLC,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,16.7,13.8,13.8,16.7,13.8,13.8,17.9,14.9,14.9,8.6,7.1,7.1,7.7,6.3,6.3,278.7,275.5,11.5,5.7,4.3,0.8,10.7,-6.6,-1.2,23.4,6.9,26.1,0,0.2,0,0,0,0,2.8999999999999986,2.8999999999999986,2.8999999999999986,2.8999999999999986,2.9999999999999982,2.9999999999999982,1.5,1.5,-3.1999999999999886,-0.011481880157875811,0.2,11.7,0.36752136752136755,0.9304347826086956,-1.5348837209302326,2.674418604651163,2.7209302325581395,0
3587146,The Bank of New York Mellon Corporation,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,11.2,14.8,11.6,13.7,17.4,14.1,14.8,18.4,15.2,5.7,7.2,5.9,6.5,8.2,6.7,167.8,167.4,1.3,1.8,8.4,2,1.4,5,1.2,7.8,30,29.3,0,0.2,1.8,0,-4.7,-2.1,-3.6000000000000014,-0.40000000000000036,-3.6999999999999993,-0.40000000000000036,-3.599999999999998,-0.3999999999999986,-1.5,-0.20000000000000018,-0.4000000000000057,-0.0023837902264601052,2,3.3,2.545454545454546,1.0769230769230769,0.5952380952380952,0.15476190476190477,0.3928571428571428,2.6
1026632,The Charles Schwab Corporation,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,31.7,37,32.7,39.8,45,40.8,39.8,45.4,40.9,9.9,11.3,10.2,9.8,11.2,10.1,113.6,115,1.6,1.2,11.1,2.3,2.1,9.2,1.9,18.5,19.9,27.3,0,-0.2,0,0,0,0,-5.300000000000001,-1.0000000000000036,-5.200000000000003,-1,-5.600000000000001,-1.1000000000000014,-1.4000000000000004,-0.29999999999999893,1.4000000000000057,0.012323943661971882,-0.2,1.4000000000000001,7.928571428571428,1.3125,0.8288288288288288,0.14414414414414414,0.12612612612612614,0
2380443,"The Goldman Sachs Group, Inc.",2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,15,16.3,12.3,16.8,18.2,14.1,18.8,20.2,16.5,6.8,7.4,5.7,5.5,5.9,4.6,688.5,690.7,20.3,8,39.7,2.4,20.3,11.7,0.7,38.3,84.4,83,0,0,0.3,7.5,-2.7,0.1,-1.3000000000000007,2.6999999999999993,-1.3999999999999986,2.700000000000001,-1.3999999999999986,2.3000000000000007,-0.6000000000000005,1.0999999999999996,2.2000000000000455,0.003195352214960124,7.8,28.1,1.4128113879003559,1,0.29471032745591935,0.5113350125944585,0.707808564231738,2.8000000000000003
1069778,"The PNC Financial Services Group, Inc.",2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,10.5,9.8,9.7,11.9,11.2,11,13.6,12.7,12.7,9,8.5,8.3,7.5,7,6.9,422.4,421.6,16.9,5.4,14.9,2.7,16.6,-2,-0.3,29.3,18.3,32.6,0,0.1,0,0.1,0,0,0.6999999999999993,0.8000000000000007,0.7000000000000011,0.9000000000000004,0.9000000000000004,0.9000000000000004,0.5,0.6999999999999993,-0.7999999999999545,-0.0018939393939392864,0.2,17.1,0.871345029239766,0.9822485207100593,-0.1342281879194631,1.134228187919463,1.1476510067114094,0
1074156,Truist Financial Corporation,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,11.5,10.2,10.2,12.9,11.6,11.6,15,13.8,13.8,10.5,9.4,9.4,8.8,7.9,7.9,418.3,417.3,18.1,5.9,14.3,2.7,19.1,-4.9,-0.9,30.7,13.9,30.2,0,0.1,0,0.1,0,0,1.3000000000000007,1.3000000000000007,1.3000000000000007,1.3000000000000007,1.1999999999999993,1.1999999999999993,1.0999999999999996,1.0999999999999996,-1,-0.0023906287353573988,0.2,18.300000000000004,0.7814207650273223,1.0552486187845305,-0.34265734265734266,1.2657342657342658,1.27972027972028,0
1119794,U.S. Bancorp,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,10.6,9,8.8,12.2,10.6,10.4,14.3,12.7,12.5,8.3,7.2,7,6.8,5.9,5.7,450.5,447.8,23.8,6.3,17.6,2.6,22.5,-5,-0.7,36.5,23.1,42,0,0.1,0,0,0,0,1.5999999999999996,1.799999999999999,1.5999999999999996,1.799999999999999,1.6000000000000014,1.8000000000000007,1.1000000000000005,1.3000000000000007,-2.6999999999999886,-0.005993340732519397,0.1,23.900000000000002,0.7364016736401674,0.9453781512605042,-0.28409090909090906,1.3522727272727273,1.3579545454545454,0
4846998,UBS Americas Holding LLC,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,20.5,15.5,15.3,24.1,19.6,19.5,24.4,20.8,20.7,9.6,6.9,6.9,8.3,6,5.9,78.6,68.2,2.5,2.8,2.2,1.1,3.1,-0.9,-0.4,4.9,31.9,34.5,0,0,0,0,-0.1,-0.1,5,5.199999999999999,4.5,4.600000000000001,3.599999999999998,3.6999999999999993,2.6999999999999993,2.6999999999999993,-10.399999999999991,-0.13231552162849863,0,2.5,0.8800000000000001,1.24,-0.40909090909090906,1.1363636363636362,1.1363636363636362,0
1120754,Wells Fargo & Company,2024,12/31/2024,2025 Stress Test,3,Supervisory Severely Adverse,11.1,10.4,10.1,12.6,11.9,11.6,15.2,14.5,14.3,8.1,7.6,7.4,6.7,6.3,6.1,1216.1,1206.1,50,5.5,35.3,1.8,49.7,-23,-1.2,107.4,59.6,131.7,0,0.5,5.2,2.9,-11.1,4.8,0.6999999999999993,1,0.6999999999999993,1,0.6999999999999993,0.8999999999999986,0.5,0.6999999999999993,-10,-0.008223007976317738,8.6,58.6,0.6023890784982935,0.9940000000000001,-0.651558073654391,1.41643059490085,1.6600566572237963,15.899999999999999
NA,32 participating banks,2025,12/31/2025,2026 Stress Test,3,Supervisory Severely Adverse,12.8,12.7,11.2,14.2,14.1,12.6,16.2,16.2,14.8,7.6,7.5,6.7,6.3,6.3,5.5,12583.7,12541.2,624.9,6.9,719,3,634.7,1.2,0,1270.4,994.8,1546.1,NA,6.5,37.1,39.5,-76.6,-34,0.10000000000000142,1.6000000000000014,0.09999999999999964,1.5999999999999996,0,1.3999999999999986,0.09999999999999964,0.8999999999999995,-42.5,-0.00337738502984019,83.1,708,1.015536723163842,1.0156825092014723,0.0016689847009735744,0.8691237830319889,0.9847009735744089,42.599999999999994
1562859,Ally Financial Inc.,2025,12/31/2025,2026 Stress Test,3,Supervisory Severely Adverse,10.2,7.8,7.8,11.7,9.2,9.2,13.6,11.1,11.1,9.2,7.3,7.2,NA,NA,NA,152.8,151.6,10,7.3,7.7,3.9,10.1,-3.1,-1.6,14.1,7.7,14.1,NA,0.4,0,0.2,0,0,2.3999999999999995,2.3999999999999995,2.5,2.5,2.5,2.5,1.8999999999999995,1.9999999999999991,-1.200000000000017,-0.007853403141361367,0.6000000000000001,10.6,0.7264150943396227,1.01,-0.4025974025974026,1.2987012987012987,1.3766233766233766,0
1275216,American Express Company,2025,12/31/2025,2026 Stress Test,3,Supervisory Severely Adverse,10.5,12.8,9.7,11.1,13.4,10.4,13.1,15.4,12.3,9.8,11.6,9,8.3,9.9,7.6,259.4,253.6,26.7,11.8,41.9,14,30.4,11.5,3.8,36.7,124.9,119.7,NA,0,0,0,-3.3,-3.3,-2.3000000000000007,0.8000000000000007,-2.3000000000000007,0.6999999999999993,-2.3000000000000007,0.7999999999999989,-1.799999999999999,0.8000000000000007,-5.799999999999983,-0.022359290670778655,0,26.7,1.5692883895131087,1.1385767790262171,0.27446300715990457,0.6372315035799523,0.6372315035799523,0
1245415,BMO Financial Corp.,2025,12/31/2025,2026 Stress Test,3,Supervisory Severely Adverse,14,10.1,10.1,14.7,10.8,10.8,16.3,12.5,12.5,10.5,7.5,7.5,9.1,6.5,6.5,200.6,195.1,10.6,7.6,5,1.7,11.6,-6.7,-2.3,15.5,4.3,14.8,NA,0,0,0,0,0,3.9000000000000004,3.9000000000000004,3.8999999999999986,3.8999999999999986,3.8000000000000007,3.8000000000000007,3,3,-5.5,-0.027417746759720838,0,10.6,0.4716981132075472,1.0943396226415094,-1.34,2.12,2.12,0
1073757,Bank of America Corporation,2025,12/31/2025,2026 Stress Test,3,Supervisory Severely Adverse,11.4,10.8,9.9,12.8,12.3,11.4,14.7,14.4,13.8,6.8,6.5,6,5.7,5.4,5.1,1772.9,1771.1,64.9,5.2,66.2,1.9,69.5,-12.5,-0.4,151.1,89.1,174,NA,0.7,6.6,1.9,-8.5,-3.8,0.5999999999999996,1.5,0.5,1.4000000000000004,0.29999999999999893,0.8999999999999986,0.2999999999999998,0.7999999999999998,-1.800000000000182,-0.001015285690112348,9.2,74.10000000000001,0.8933873144399459,1.0708782742681047,-0.188821752265861,0.9803625377643505,1.1193353474320242,4.7
5006575,Barclays US LLC,2025,12/31/2025,2026 Stress Test,3,Supervisory Severely Adverse,14.8,16.6,12.3,16.4,18.2,13.9,18.7,20.7,16.5,7.5,8.4,6.3,6.3,7.1,5.3,102.3,103.5,5.9,14.3,8.6,4.3,4.6,3.2,1.6,16.4,13.2,21,NA,0,0.8,0.1,0,0,-1.8000000000000007,2.5,-1.8000000000000007,2.4999999999999982,-2,2.1999999999999993,-0.9000000000000004,1.2000000000000002,1.2000000000000028,0.011730205278592403,0.9,6.8,1.2647058823529411,0.7796610169491525,0.372093023255814,0.6860465116279071,0.7906976744186046,0
2277860,Capital One Financial Corporation,2025,12/31/2025,2026 Stress Test,3,Supervisory Severely Adverse,14.3,11.2,11,15.3,12.3,12,17.2,14.1,13.9,12.5,9.9,9.6,10.6,8.4,8.2,511.8,505.5,77.7,17.1,64.8,9.7,78.3,-13.9,-2.1,109.6,26,70.8,NA,0.3,0,0.1,0.1,0.1,3.1000000000000014,3.3000000000000007,3,3.3000000000000007,3.0999999999999996,3.299999999999999,2.5999999999999996,2.9000000000000004,-6.300000000000011,-0.012309495896834723,0.4,78.1,0.8297055057618438,1.0077220077220077,-0.21450617283950618,1.1990740740740742,1.2052469135802468,0
1951350,Citigroup Inc.,2025,12/31/2025,2026 Stress Test,3,Supervisory Severely Adverse,13.2,13.2,10.3,15.1,15.1,12.2,18.2,18.3,15.4,6.7,6.7,5.3,5.5,5.5,4.4,1192.2,1184,55,7.2,62.3,2.3,51,1.3,0,144.4,57.1,139.2,NA,0.6,5.4,4.1,-41.9,-34.9,0,2.8999999999999986,0,2.9000000000000004,-0.10000000000000142,2.799999999999999,0,1.4000000000000004,-8.200000000000045,-0.0068780405972152705,10.1,65.1,0.956989247311828,0.9272727272727272,0.02086677367576244,0.882825040128411,1.044943820224719,7
1132449,"Citizens Financial Group, Inc.",2025,12/31/2025,2026 Stress Test,3,Supervisory Severely Adverse,10.6,8.6,8.6,11.9,9.9,9.9,13.8,11.8,11.8,9.5,7.8,7.8,NA,NA,NA,171.5,170.8,8.5,6,6,2.6,8.9,-2.9,-1.3,14.1,4.6,12.7,NA,0,0,0,0,0,2,2,2,2,2,2,1.7000000000000002,1.7000000000000002,-0.6999999999999886,-0.004081632653061158,0,8.5,0.7058823529411765,1.0470588235294118,-0.48333333333333334,1.4166666666666667,1.4166666666666667,0
2816906,DB USA Corporation,2025,12/31/2025,2026 Stress Test,3,Supervisory Severely Adverse,22.6,14.7,14.4,28.4,21.1,20.8,28.5,21.5,21.2,9.2,6.3,6.2,8.5,5.8,5.7,46.4,42.1,0.6,4.2,-0.5,-0.4,0.8,-2.4,-2,1.5,8.7,10.8,NA,0,1,0.2,-0.2,-0.2,7.900000000000002,8.200000000000001,7.299999999999997,7.599999999999998,7,7.300000000000001,2.8999999999999995,2.999999999999999,-4.299999999999997,-0.09267241379310338,1.2,1.8,-0.2777777777777778,1.3333333333333335,4.8,-1.2,-3.6,0
1070345,Fifth Third Bancorp,2025,12/31/2025,2026 Stress Test,3,Supervisory Severely Adverse,10.8,9.7,9.7,11.9,10.8,10.7,13.8,12.7,12.7,9.4,8.5,8.5,NA,NA,NA,167.4,167,9.1,7.4,8.2,3.8,9.8,-1.6,-0.8,13.7,6.4,11.9,NA,0,0,0.1,0,0,1.1000000000000014,1.1000000000000014,1.0999999999999996,1.200000000000001,1.1000000000000014,1.1000000000000014,0.9000000000000004,0.9000000000000004,-0.4000000000000057,-0.002389486260454036,0.1,9.2,0.8913043478260869,1.076923076923077,-0.19512195121951223,1.1097560975609757,1.1219512195121952,0
1075612,"First Citizens Bancshares, Inc.",2025,12/31/2025,2026 Stress Test,3,Supervisory Severely Adverse,11.2,6.7,6.7,11.9,7.5,7.5,13.7,9.6,9.6,9.3,5.8,5.8,NA,NA,NA,181.9,180.4,12.7,8.6,6.5,2.8,14.5,-8.2,-3.6,14.3,5.7,13.5,NA,0.1,0,0.1,0,0,4.499999999999999,4.499999999999999,4.4,4.4,4.1,4.1,3.500000000000001,3.500000000000001,-1.5,-0.008246289169873557,0.2,12.899999999999999,0.5038759689922481,1.141732283464567,-1.2615384615384615,1.9538461538461538,1.9846153846153844,0
3232316,HSBC North America Holdings Inc.,2025,12/31/2025,2026 Stress Test,3,Supervisory Severely Adverse,11.3,8.1,8.1,12.8,9.6,9.6,14.6,11.8,11.8,5.9,4.3,4.3,NA,NA,NA,109.7,107,3.7,6.9,1.8,0.8,4.1,-2.6,-1.1,5.8,4.9,8.8,NA,0.1,0,0.2,0,0,3.200000000000001,3.200000000000001,3.200000000000001,3.200000000000001,2.799999999999999,2.799999999999999,1.6000000000000005,1.6000000000000005,-2.700000000000003,-0.024612579762989997,0.30000000000000004,4,0.45,1.108108108108108,-1.4444444444444444,2.055555555555556,2.2222222222222223,0
1068191,Huntington Bancshares Incorporated,2025,12/31/2025,2026 Stress Test,3,Supervisory Severely Adverse,10.4,9.4,9.3,12,11.1,11,14.2,13.2,13.1,9.3,8.5,8.4,NA,NA,NA,166.7,166.5,8.8,5.9,7.8,3.4,8.9,-1.2,-0.5,15.4,4.5,12.2,NA,0,0,0.1,0,0,1,1.0999999999999996,0.9000000000000004,1,1,1.0999999999999996,0.8000000000000007,0.9000000000000004,-0.19999999999998863,-0.0011997600479903337,0.1,8.9,0.8764044943820224,1.0113636363636362,-0.15384615384615385,1.1282051282051284,1.1410256410256412,0
1039502,JPMorgan Chase & Co.,2025,12/31/2025,2026 Stress Test,3,Supervisory Severely Adverse,14.6,15,12.6,15.5,16,13.6,17.4,17.8,15.5,6.9,7.1,6,5.8,6,5.1,1981.7,1982.1,96.9,6.7,118.6,2.7,95,-0.3,0,217.2,136.3,234.8,NA,1.3,8.9,13.6,-2.9,10.8,-0.40000000000000036,2,-0.5,1.9000000000000004,-0.40000000000000213,1.8999999999999986,-0.1999999999999993,0.9000000000000004,0.3999999999998636,2.0184689912694333e-4,23.8,120.7,0.9826014913007456,0.9803921568627451,-0.002529510961214165,0.8170320404721755,1.0177065767284992,13.700000000000001
1068025,KeyCorp,2025,12/31/2025,2026 Stress Test,3,Supervisory Severely Adverse,11.8,9.9,9.9,13.5,11.6,11.5,15.7,13.9,13.8,10.5,9,9,NA,NA,NA,145.9,145.4,7.8,7.3,5.9,3.2,8.2,-2.5,-1.3,11.1,5.5,10.7,NA,0,0,0.1,0,0,1.9000000000000004,1.9000000000000004,1.9000000000000004,2,1.799999999999999,1.8999999999999986,1.5,1.5,-0.5,-0.003427004797806717,0.1,7.8999999999999995,0.7468354430379748,1.0512820512820513,-0.423728813559322,1.3220338983050846,1.3389830508474574,0
